frame.number,frame.time,frame.time_relative,frame.time_delta,ip.src,ip.dst,ip.proto,frame.len,frame.protocols,data.len
"154","May 24, 2022 22:36:02.947947800 PDT","1.974766000","0.000000600","74.125.157.138","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"155","May 24, 2022 22:36:02.947948400 PDT","1.974766600","0.000000600","74.125.157.138","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"156","May 24, 2022 22:36:02.948005400 PDT","1.974823600","0.000057000","74.125.157.138","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"157","May 24, 2022 22:36:02.948266700 PDT","1.975084900","0.000261300","172.17.0.2","74.125.157.138","17","75","eth:ethertype:ip:udp:data","33"
"158","May 24, 2022 22:36:02.948391800 PDT","1.975210000","0.000125100","172.17.0.2","74.125.157.138","17","75","eth:ethertype:ip:udp:data","33"
"159","May 24, 2022 22:36:02.964075000 PDT","1.990893200","0.015683200","74.125.157.138","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"160","May 24, 2022 22:36:02.964076400 PDT","1.990894600","0.000001400","74.125.157.138","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"161","May 24, 2022 22:36:02.964077100 PDT","1.990895300","0.000000700","74.125.157.138","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"162","May 24, 2022 22:36:02.964077600 PDT","1.990895800","0.000000500","74.125.157.138","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"163","May 24, 2022 22:36:02.966019500 PDT","1.992837700","0.001941900","74.125.157.138","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"164","May 24, 2022 22:36:02.966020500 PDT","1.992838700","0.000001000","74.125.157.138","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"165","May 24, 2022 22:36:02.966021100 PDT","1.992839300","0.000000600","74.125.157.138","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"166","May 24, 2022 22:36:02.966021700 PDT","1.992839900","0.000000600","74.125.157.138","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"167","May 24, 2022 22:36:02.966022300 PDT","1.992840500","0.000000600","74.125.157.138","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"168","May 24, 2022 22:36:02.966022900 PDT","1.992841100","0.000000600","74.125.157.138","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"169","May 24, 2022 22:36:02.966023500 PDT","1.992841700","0.000000600","74.125.157.138","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"170","May 24, 2022 22:36:02.966024100 PDT","1.992842300","0.000000600","74.125.157.138","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
