frame.number,frame.time,frame.time_relative,frame.time_delta,ip.src,ip.dst,ip.proto,frame.len,frame.protocols,data.len
"162","May 24, 2022 22:46:29.451512200 PDT","1.962333700","0.000831100","142.250.72.174","172.17.0.2","17","68","eth:ethertype:ip:udp:data","26"
"163","May 24, 2022 22:46:29.452462400 PDT","1.963283900","0.000950200","172.17.0.2","142.250.72.130","17","75","eth:ethertype:ip:udp:data","33"
"164","May 24, 2022 22:46:29.454604200 PDT","1.965425700","0.002141800","142.251.40.34","172.17.0.2","6","74","eth:ethertype:ip:tcp",
"165","May 24, 2022 22:46:29.454621300 PDT","1.965442800","0.000017100","172.17.0.2","142.251.40.34","6","66","eth:ethertype:ip:tcp",
"166","May 24, 2022 22:46:29.454771300 PDT","1.965592800","0.000150000","172.17.0.2","142.251.40.34","6","583","eth:ethertype:ip:tcp:tls",
"167","May 24, 2022 22:46:29.459718700 PDT","1.970540200","0.004947400","172.17.0.2","142.250.72.174","17","75","eth:ethertype:ip:udp:data","33"
"168","May 24, 2022 22:46:29.459918000 PDT","1.970739500","0.000199300","142.251.40.33","172.17.0.2","17","665","eth:ethertype:ip:udp:data","623"
"169","May 24, 2022 22:46:29.459919200 PDT","1.970740700","0.000001200","142.251.40.33","172.17.0.2","17","135","eth:ethertype:ip:udp:data","93"
"170","May 24, 2022 22:46:29.460277700 PDT","1.971099200","0.000358500","172.17.0.2","142.251.40.33","17","75","eth:ethertype:ip:udp:data","33"
"171","May 24, 2022 22:46:29.460385900 PDT","1.971207400","0.000108200","142.250.217.134","172.17.0.2","6","66","eth:ethertype:ip:tcp",
"172","May 24, 2022 22:46:29.461443100 PDT","1.972264600","0.001057200","142.250.217.134","172.17.0.2","6","982","eth:ethertype:ip:tcp:tls",
"173","May 24, 2022 22:46:29.461484200 PDT","1.972305700","0.000041100","172.17.0.2","142.250.217.134","6","66","eth:ethertype:ip:tcp",
"174","May 24, 2022 22:46:29.461444200 PDT","1.972265700","-0.000040000","142.250.217.134","172.17.0.2","6","97","eth:ethertype:ip:tcp:tls",
"175","May 24, 2022 22:46:29.461521300 PDT","1.972342800","0.000077100","172.17.0.2","142.250.217.134","6","66","eth:ethertype:ip:tcp",
