frame.number,frame.time,frame.time_relative,frame.time_delta,ip.src,ip.dst,ip.proto,frame.len,frame.protocols,data.len
"120","May 24, 2022 22:53:11.219091200 PDT","1.916075200","0.000432600","142.250.189.22","172.17.0.2","17","599","eth:ethertype:ip:udp:data","557"
"121","May 24, 2022 22:53:11.225187000 PDT","1.922171000","0.006095800","172.17.0.2","142.251.40.33","17","83","eth:ethertype:ip:udp:data","41"
"122","May 24, 2022 22:53:11.226335100 PDT","1.923319100","0.001148100","172.17.0.2","142.250.189.14","17","77","eth:ethertype:ip:udp:data","35"
"123","May 24, 2022 22:53:11.241420900 PDT","1.938404900","0.015085800","142.250.189.14","172.17.0.2","17","71","eth:ethertype:ip:udp:data","29"
"124","May 24, 2022 22:53:11.241424900 PDT","1.938408900","0.000004000","172.217.14.99","172.17.0.2","17","67","eth:ethertype:ip:udp:data","25"
"125","May 24, 2022 22:53:11.241438500 PDT","1.938422500","0.000013600","142.250.72.238","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"126","May 24, 2022 22:53:11.241439700 PDT","1.938423700","0.000001200","142.250.72.238","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"127","May 24, 2022 22:53:11.241440300 PDT","1.938424300","0.000000600","142.250.72.238","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"128","May 24, 2022 22:53:11.241825300 PDT","1.938809300","0.000385000","172.17.0.2","142.250.72.238","17","83","eth:ethertype:ip:udp:data","41"
"129","May 24, 2022 22:53:11.245211500 PDT","1.942195500","0.003386200","172.17.0.2","142.250.189.22","17","75","eth:ethertype:ip:udp:data","33"
"130","May 24, 2022 22:53:11.246856400 PDT","1.943840400","0.001644900","142.250.217.142","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"131","May 24, 2022 22:53:11.246856400 PDT","1.943840400","0.000000000","142.250.217.142","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"132","May 24, 2022 22:53:11.248352900 PDT","1.945336900","0.001496500","172.17.0.2","142.250.217.142","17","1292","eth:ethertype:ip:udp:data","1250"
"133","May 24, 2022 22:53:11.248384000 PDT","1.945368000","0.000031100","172.17.0.2","142.250.217.142","17","1292","eth:ethertype:ip:udp:data","1250"
"134","May 24, 2022 22:53:11.249439700 PDT","1.946423700","0.001055700","142.250.189.14","172.17.0.2","17","131","eth:ethertype:ip:udp:data","89"
"135","May 24, 2022 22:53:11.249440800 PDT","1.946424800","0.000001100","142.250.189.14","172.17.0.2","17","68","eth:ethertype:ip:udp:data","26"
"136","May 24, 2022 22:53:11.249612500 PDT","1.946596500","0.000171700","172.17.0.2","142.250.189.14","17","78","eth:ethertype:ip:udp:data","36"
"137","May 24, 2022 22:53:11.256001600 PDT","1.952985600","0.006389100","142.250.217.142","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
