frame.number,frame.time,frame.time_relative,frame.time_delta,ip.src,ip.dst,ip.proto,frame.len,frame.protocols,data.len
"42","May 24, 2022 23:05:26.919885600 PDT","0.145666200","0.000001000","142.250.176.14","172.17.0.2","17","71","eth:ethertype:ip:udp:data","29"
"43","May 24, 2022 23:05:26.919934300 PDT","0.145714900","0.000048700","142.250.72.150","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"44","May 24, 2022 23:05:26.919935600 PDT","0.145716200","0.000001300","142.250.72.150","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"45","May 24, 2022 23:05:26.919941900 PDT","0.145722500","0.000006300","142.250.72.150","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"46","May 24, 2022 23:05:26.920021500 PDT","0.145802100","0.000079600","142.250.72.150","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"47","May 24, 2022 23:05:26.920022900 PDT","0.145803500","0.000001400","142.250.72.150","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"48","May 24, 2022 23:05:26.920103900 PDT","0.145884500","0.000081000","142.250.72.150","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"49","May 24, 2022 23:05:26.920105100 PDT","0.145885700","0.000001200","142.250.72.150","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"50","May 24, 2022 23:05:26.920161900 PDT","0.145942500","0.000056800","142.250.72.150","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"51","May 24, 2022 23:05:26.920163200 PDT","0.145943800","0.000001300","142.250.72.150","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"52","May 24, 2022 23:05:26.920196600 PDT","0.145977200","0.000033400","142.250.176.14","172.17.0.2","17","112","eth:ethertype:ip:udp:data","70"
"53","May 24, 2022 23:05:26.920197800 PDT","0.145978400","0.000001200","142.250.176.14","172.17.0.2","17","68","eth:ethertype:ip:udp:data","26"
"54","May 24, 2022 23:05:26.920164200 PDT","0.145944800","-0.000033600","142.250.72.150","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"55","May 24, 2022 23:05:26.920165000 PDT","0.145945600","0.000000800","142.250.72.150","172.17.0.2","17","379","eth:ethertype:ip:udp:data","337"
